Result,surface,best_of,w_heightdiff,w_agediff,w_acediff,w_dfdiff,%w_1stIndiff,%w_1stwondiff,%w_2ndwondiff,w_rankdiff,w_rankpointsdiff
0,3,3,-5,-4.62149213,-4,2,-0.085147247,-0.08974359,0.105072463,10,-224
1,3,3,-4,-3.08281999,13,1,-0.021505376,-0.09375,0.051724138,51,-485
0,3,3,0,-3.30732375,8,0,0.009364549,0.102842377,0.117424242,-21,222
1,3,3,10,-0.22450377,6,4,0.081818182,-0.12202381,-0.587991719,180,-791
1,3,3,2,-12.36413416,10,7,0.087044534,0.109299516,-0.31875,-165,4047
0,3,3,8,-5.69472964,9,5,-0.056897759,-0.015384615,-0.02012651,-61,1245
0,3,3,-13,-5.96030116,-7,-2,-0.108674464,0.114909781,0.050035236,68,-1380
1,3,3,-13,-4.51471595,-12,-1,-0.005553499,-0.143234672,0.033333333,-114,562
0,3,3,-2,4.54757015,7,0,-0.055147958,0.071644042,0.025913621,-83,725
1,3,3,2,-2.34633813,-11,3,-0.172357723,-0.270092227,-0.166666667,35,-225
0,3,3,-3,-12.42710472,-5,-1,-0.012805209,-0.050847458,-0.004385965,-82,800
0,3,3,5,3.31279945,12,3,0.065595022,-0.049246988,0.123333333,-62,1330
1,3,3,-22,-9.33059548,0,4,-0.060591133,-0.170676692,-0.152173913,30,-5165
1,3,3,3,-9.60711841,4,3,-0.043582567,-0.164835165,-0.513986014,40,-5412
1,3,3,-2,-6.68309377,-1,1,0.045593869,-0.123367602,0.002481389,17,-4730
0,3,3,-35,6.36824093,-10,-6,-0.10981556,-0.034693878,0.241666667,28,-3105
1,3,3,3,-3.69062286,8,-1,-0.051752577,0.072932717,-0.09133127,74,-5695
1,3,3,2,1.82340863,-2,3,0.013602252,-0.190967742,-0.071428571,34,-770
0,3,3,-5,-5.19370294,-2,-1,0.00231387,0.141235813,0.010416667,-80,547
0,3,3,10,-7.32101301,7,2,0.054030875,0.223931624,0,-71,3635
0,3,3,2,7.8494182,7,3,0.045454546,0.24622532,-0.076190476,-54,5545
0,3,3,-8,4.05749486,11,-5,0.077911427,0.103535353,0.134932534,49,-578
0,3,3,0,3.07460644,5,-1,0.099371069,0.154761904,0.188858696,-67,455
1,3,3,5,4.54209446,1,4,-0.01376989,-0.090834697,-0.081135903,-27,1047
0,3,3,-22,-0.55852156,5,-1,-0.153362665,0.373271889,0.354166667,9,-175
0,3,3,10,-6.19028062,9,0,0.057692308,0.111005692,-0.031746032,26,-205
1,3,3,-8,10.03969884,-10,-6,-0.093981481,-0.071428571,-0.015715467,61,-3579
0,3,3,5,3.26899384,8,3,0.029727096,0,0.083902047,75,-683
0,3,3,-8,9.26762491,-6,-1,-0.049779205,-0.011002082,-0.041403106,95,-1393
1,3,3,7,2.93223819,-4,1,0.002836022,-0.012332629,-0.081135903,153,-918
0,3,3,15,-1.44284736,10,3,0.075638755,0.091651543,0.018390805,-74,1305
1,3,3,28,3.88227242,3,1,-0.047313798,-0.058149058,-0.261133603,-8,955
1,3,3,-7,-3.18138261,14,-4,0.127902068,0.124074074,-0.132653061,-172,1443
0,3,3,-20,1.38809035,-14,1,0.095411606,-0.059115337,0.147897898,30,-2375
0,3,3,5,0.8678987,5,1,-0.038888889,0.265972222,0.128205129,18,-145
0,3,3,8,5.15263518,6,-3,-0.116363636,0.132827324,0.145833333,-44,897
1,3,3,7,-2.11909651,-6,1,0.100217865,0.021750663,-0.127567568,174,-955
1,3,3,5,-1.27857632,0,2,-0.035131628,-0.186213787,0.054029304,42,-312
0,3,3,-3,3.23887748,-6,-2,0.220222663,-0.149237472,0.062835249,161,-1008
1,3,3,-8,3.26899384,-1,1,-0.068225651,-0.002799552,-0.180124223,22,-83
1,3,3,2,-0.53661876,2,4,-0.099927194,-0.083018868,-0.105476673,218,-718
1,3,3,-12,6.4366872,-9,-2,0.033884631,-0.110697674,-0.041666666,141,-419
0,3,3,-16,-4.48186174,0,0,-0.131468532,0.011904762,0.057142857,-28,227
0,3,3,3,-8.66529774,8,3,0.145299145,-0.011229073,-0.015311004,30,-197
0,3,3,10,-3.89322382,-10,-6,0.219644723,0.264441592,0.029411765,43,-530
1,3,3,13,-0.81861738,3,6,-0.106158358,-0.10620915,-0.255639097,-27,350
1,3,3,-18,-2.72963724,-6,-1,-0.030352304,-0.273596176,-0.142857143,-46,591
0,3,3,8,1.41820671,10,1,0.099511268,0.1125,-0.067287785,-75,648
1,3,3,-5,-5.57973991,-8,-2,-0.01042502,0.000560224,0.07826087,22,-335
0,3,3,15,0.21902807,12,2,-0.107878788,0.208049887,0.11025641,32,-275
1,3,5,-10,3.59753594,-3,0,-0.137894737,-0.224615385,-0.09775641,56,-11530
0,3,5,-5,-8.57494867,1,-2,-0.039285714,0.171544716,0.272988505,11,-37
0,3,5,-2,1.29500343,0,-1,0.02962963,0.094658553,0.286666667,-33,258
1,3,5,2,-2.40930869,-3,6,-0.02493617,-0.202185792,-0.123146357,-25,228
1,3,5,27,0.29842574,-1,-1,0.0287068,-0.196556671,-0.036255768,64,-862
1,3,5,-15,-4.83230664,-12,2,0.088453226,-0.204347826,-0.208754208,31,-2467
1,3,5,8,-0.41889117,17,6,-0.090817595,0.067907996,-0.215240642,62,-783
1,3,5,12,-3.44147844,3,3,-0.078602151,-0.058616011,-0.120414673,-8,9
0,3,5,-2,1.25119781,-5,-2,0.148012718,0.047314578,0.370122631,-99,1135
0,3,5,8,6.38193018,4,8,-0.199918301,0.089505482,-0.065268065,-46,375
1,3,5,-13,-5.908282,-7,-1,0.101501502,-0.148550725,-0.048978154,-61,3765
1,3,5,-15,0.24914442,-3,-2,-0.045288912,-0.066462949,0.011111111,24,-874
0,3,5,-15,0.36960986,-1,-4,0.177666442,-0.003151261,0.184584179,-14,129
1,3,5,5,5.03764545,12,-2,0.008422939,-0.055033186,-0.017961042,179,-1693
1,3,5,5,-7.51266256,-20,0,0.001289989,-0.282229966,-0.286184211,24,-157
0,3,5,12,2.29431896,7,0,-0.08902439,0.244147158,0.083333333,-272,7794
0,3,5,0,-1.9356605,7,1,-0.024367131,0.204988807,0.133333334,-28,190
1,3,5,-3,1.92197125,-2,2,-0.040604698,-0.076923077,-0.365319866,20,-183
0,3,5,-18,-4.7227926,-11,-3,0.006410256,0.047619047,0.119155355,-71,879
1,3,5,0,7.68514716,-5,0,-0.105531915,-0.098039215,-0.08125,19,-375
1,3,5,-8,-5.24024641,-10,2,-0.000180245,-0.246898759,-0.261666667,110,-11895
1,3,5,25,3.816564,-3,-1,0.005128205,-0.161475116,-0.097178683,58,-835
0,3,5,23,-1.9028063,21,1,0.021739131,0.226692985,0.043574187,-280,3485
1,3,5,5,6.23408625,7,5,-0.087993892,-0.032251721,0.012637363,47,-685
0,3,5,6,-3.72621492,23,1,-0.053971409,0.152608311,0.136842105,-59,1229
1,3,5,-5,4.08761123,1,-1,-0.101612624,-0.1292517,-0.230392157,199,-1379
0,3,5,-13,-0.50102669,0,-7,0.057455395,0.006257822,0.18771777,51,-1170
1,3,5,10,-1.75496236,-2,0,0.021692169,-0.136820925,-0.117408906,-45,1100
0,3,5,13,5.17727583,11,-1,0.084884995,0.151098901,0.001355013,-5,36
0,3,5,-8,8.89801506,-19,-1,-0.078332145,0.063297118,0.142857143,-41,6900
0,3,5,-23,-2.66666667,-28,-1,0.036979422,0.060957478,0.04010462,46,-1830
0,3,5,2,-0.01916495,5,-5,-0.010467821,0.255594405,0.285113541,-88,852
1,3,5,18,3.99726215,10,1,-0.074819765,0.04885344,-0.015873015,-18,2180
1,3,5,-15,-1.68651608,-23,-3,0.016404582,-0.144863916,0.122077922,-1,20
0,3,5,10,1.14715948,0,-5,0.023606557,-0.031557304,-0.017857143,8,-90
1,3,5,3,1.12799452,0,3,-0.142857142,-0.197474747,-0.375730994,70,-7195
0,3,5,-10,-0.01368926,-4,-3,0.126562719,0.179635259,0.283430233,-64,3290
0,3,5,0,12.5448323,0,-3,0.214946356,0.093896713,0.035190616,-25,5280
0,3,5,-25,-7.06091718,-10,-3,0.001732031,0.073564593,0.006802721,-14,275
1,3,5,11,-0.61327857,27,5,-0.079131652,0.106971353,-0.024959742,-9,515
1,3,5,13,-1.06502395,17,4,-0.237604213,-0.043278689,-0.082857143,10,-322
0,3,5,0,2.82272416,1,3,-0.110440034,0.299450549,0.233974359,-67,7175
1,3,5,5,2.00958248,6,-1,0.072267759,-0.007650843,-0.173220508,51,-3155
1,3,5,-25,-3.54551677,1,2,-0.142993025,-0.137454982,-0.119047619,22,-10905
1,3,5,2,-2.08898015,10,4,-0.01669709,-0.01897628,-0.128798186,4,-170
1,3,5,13,-1.34428474,12,1,0.010869565,-0.086038961,-0.262762763,63,-7115
0,3,5,7,8.39151266,9,2,0.08791359,0.244665461,0.024011299,-4,2580
0,3,5,5,0.89801506,4,1,-0.02633306,0.094213932,0.026480836,-21,10815
0,3,5,0,4.81861738,4,-3,0.043239207,-0.006563526,0.143360752,1,-1325
0,3,5,3,-5.78507871,-15,3,-0.004611198,-0.044754516,-0.043278377,-2,5795
0,2,3,5,-1.51676934,1,-1,0.005541872,0.256756757,-0.126315789,14,-139
1,2,3,-10,4.75838467,2,1,-0.206896552,-0.035868005,-0.058823529,-24,212
0,2,3,0,-4.1724846,0,-1,0.04925776,0.108225108,0.066091954,73,-836
1,2,3,0,-4.41067762,0,-3,0.101341769,-0.06299435,0.10893417,-27,240
0,3,3,18,2.58453115,15,-3,0.136684669,0.035294118,-0.006038648,-95,1514
0,3,3,0,1.36071184,2,-1,-0.124324324,0.32625,0.5,-113,346
1,3,3,-8,-4.72553045,-4,0,-0.120540541,-0.336713996,-0.219047619,-10,39
0,3,3,-10,-1.99315537,-2,-7,-0.043647095,0.048311444,0.23982684,16,-96
0,3,3,15,0.3559206,1,-2,0.16397741,0.070882203,0,-13,17
1,2,3,0,1.75496235,-2,2,-0.035150646,-0.126515151,-0.081481481,172,-1010
0,2,3,-1,-0.95003422,-5,2,0.237221921,0.002397363,0.024038462,-51,626
0,2,3,-5,3.41683778,5,2,-0.165800866,-0.003055434,0.089910775,150,-687
1,2,3,-8,1.30595482,-7,6,0.113949483,-0.262068966,-0.156126482,19,-198
1,1,3,-5,4.90349076,-9,9,-0.136275146,0.007637752,0.016666667,-6,34
1,1,3,3,-0.15879534,4,-1,-0.094696969,-0.012820512,-0.185606061,-10,59
0,2,3,5,2.72689938,0,-1,0.011191773,0.189189189,0.076190476,-370,619
1,2,3,2,1.52772073,1,-2,-0.079545455,-0.032380952,-0.133333333,-406,945
0,2,3,8,-1.98220397,4,1,-0.075443511,0.127286301,-0.116071429,6,-73
1,2,3,-2,0.95824778,1,3,-0.072846108,-0.143424317,0.079283887,-36,1355
0,2,3,0,4.43258043,-1,0,-0.042457543,0.136295928,0,53,-744
0,2,3,-8,-3.8110883,-5,0,-0.014861501,0.007394366,0.103257104,-81,922
0,2,3,0,-4.1724846,3,-2,0.081282775,0.006205673,0.218323586,55,-696
0,2,3,7,-5.04585901,0,-3,0.013722127,0.040692641,0.05,-149,699
0,2,3,-13,5.15537303,-10,0,-0.16680162,-0.043478261,0.120547945,11,-2330
1,2,3,-10,4.13415469,1,1,-0.173979305,0.022420444,-0.042028985,-49,1618
0,2,3,-3,-5.0294319,1,1,-0.175475688,0.186021506,0.143333333,-61,1260
0,2,3,13,-5.14442163,10,3,0.066341067,0.046279492,-0.079545455,-53,3397
0,2,3,3,-0.65434633,1,0,-0.023947998,0.074595055,0.142857143,12,-125
1,2,3,5,2.6310746,-6,7,-0.157979871,-0.073975045,-0.115601503,4,-47
0,2,3,8,-6.54072553,5,2,0.052173913,0.133333333,0.025,-62,3479
0,2,3,5,-7.67145791,1,-3,0.177464789,-0.095238095,0.155052265,-43,3582
0,2,3,-8,2.23408625,-6,-6,0.170402299,-0.083709806,0.048424544,49,-633
1,2,3,3,5.62902121,-3,0,-0.090653009,-0.080769231,-0.132369299,65,-3735
1,2,3,-5,7.61122518,-5,2,0.079070759,-0.005028284,-0.26674938,71,-3793
0,2,3,0,-0.92813142,-2,-3,0.080058651,0.153846154,0.108695652,-5,55
0,2,3,2,-2.27241616,-1,-3,0.023539668,0.144565217,0.045454545,2,-3
1,2,3,-8,-3.37850787,1,-3,-0.001698055,-0.211284514,0.308602151,-48,696
1,2,3,7,-2.67214237,-2,6,-0.241134752,0.002178649,-0.247058824,-5,55
1,2,3,8,-1.30595482,8,3,-0.088205129,0.041033435,-0.182539682,6,-147
1,2,3,2,-2.275154,-16,5,-0.067477097,-0.051707317,0.06830907,-65,467
0,1,3,-15,-2.25051334,-6,5,-0.016151203,0.165413534,-0.105169341,3,-75
0,1,3,-13,-4.64065708,0,-1,-0.103040541,0.209150326,0.466666667,-18,465
0,1,3,-12,-1.11430527,-5,5,-0.101818182,0.073563219,-0.011904762,-94,2078
1,1,3,20,3.96167009,1,7,-0.11687345,-0.073502723,-0.191919192,102,-1063
0,1,3,-3,0.99657768,0,-7,-0.046444122,-0.00921659,0.344696969,-33,608
0,1,3,11,4.39972621,1,-5,0.104371097,-0.064935065,0.173387097,-47,417
0,1,3,0,-1.3908282,2,9,0.064285714,0.062698413,-0.043956044,-37,352
0,1,3,-10,-4.03285421,-2,1,-0.198049838,0.093582888,0.138996139,15,-672
1,1,3,11,-1.45106092,1,1,0.040941328,0.036290323,0.022360248,-102,1300
1,1,3,-10,10.32991102,-21,-5,0.066533467,-0.166344294,0.252380952,-19,335
0,1,3,5,2.05065024,-5,-4,-0.023879142,0.078691424,0.188648649,-67,1293
0,1,3,21,-2.99247091,14,2,-0.028571429,0.395238096,-0.023809524,-261,1630
1,1,3,13,0.09308693,2,4,-0.095816464,-0.041830065,-0.065217391,-165,366
0,1,3,7,0.97193703,3,-1,-0.130063966,0.257978723,-0.033333333,-9,5525
1,1,3,-10,-1.61806982,-4,-3,0.048124289,0.002467105,0.17962963,-7,445
1,1,3,0,-3.95345654,-2,-1,0.015873016,-0.096277279,-0.078947368,22,-6305
1,1,3,5,-1.10061602,4,1,-0.044197738,-0.071162791,-0.155945419,58,-1584
0,1,3,-2,-1.82340863,0,0,0.059652213,0.096491228,0.30952381,-53,1355
0,1,3,13,-5.15537303,12,10,0.060977444,0.101713654,-0.125291375,-10,2030
1,1,3,13,4.93086927,-8,-3,-0.001997096,0.025385764,-0.032407407,12,-2725
0,1,3,10,3.96988364,-3,-1,-0.093966786,0.024038462,0.215838509,-51,6965
0,1,3,13,4.3394935,0,-3,0.022467481,0.156444907,0.133689839,-10,525
0,1,3,7,3.53182752,4,-1,-0.077991453,0.096875,-0.026336478,60,-3180
0,1,3,15,0.70910335,4,-1,0.183365571,0.115158637,0,-49,1170
0,1,3,22,0.55852156,-9,-2,0.055577532,-0.09578714,0.14673913,6,-175
1,1,3,0,0.50924025,-9,-4,-0.006656426,-0.146396397,0.076923077,-25,209
0,1,3,13,1.78781657,1,3,0.049752848,0.028473413,0.081939799,-152,1465
1,1,3,10,-4.52019165,-1,1,-0.08665269,-0.003472222,-0.342245989,82,-1633
1,1,3,11,-2.88843259,6,4,-0.042596009,-0.0503663,-0.247567568,-37,578
1,1,3,5,-6.13278577,-10,4,-0.022596366,-0.242063492,0.13125,32,-743
0,1,3,11,3.1594798,14,-3,0.183535762,0.199233717,-0.017857143,-11,470
1,1,3,-5,1.65092403,0,-7,0.166666667,-0.011904762,-0.214285714,11,-519
0,1,3,8,1.89185489,-17,-1,0.100261202,0.144590495,0.106060606,-76,1429
0,1,3,-5,-7.73169062,-10,-1,-0.031769264,-0.057783019,0.318627451,-2,8
0,1,3,-22,-4.47091033,-1,-3,-0.101043025,0.041666667,0.614832536,-37,885
0,1,3,3,6.75975359,3,1,0.11751152,0.24024024,-0.091111111,-30,10985
1,1,3,-2,-1.82340862,-2,-2,0.090517241,0.032867133,-0.144886364,-45,1465
0,1,3,0,4.13963039,8,-2,0.032258064,0.199134199,-0.05,-52,11363
1,1,3,-15,-6.16290212,-9,-1,0.04906972,-0.15,-0.02020202,-32,715
0,1,3,-20,-2.43942505,4,0,-0.027979553,0.169533169,0.115384615,-40,899
1,1,3,10,-0.3778234,-6,-1,-0.118551587,-0.204504505,-0.058823529,44,-11290
0,1,3,-18,-6.20944559,-31,-1,0.020162782,-0.067263786,0.091133005,37,-1078
0,1,3,-5,4.29842574,-1,0,-0.001068376,0.140175219,-0.038518519,-10,54
0,1,3,-22,-0.55852156,2,0,0.061422414,0.157894737,0.026923077,-3,105
1,1,3,0,0.50924024,-9,1,0.168367347,-0.188585608,-0.255555555,-13,119
1,1,3,-10,-3.44421629,-14,-4,0.072402597,-0.14389234,0.030560271,-4,13
1,1,3,-5,6.53798768,3,1,-0.075618171,0.067460317,-0.080645161,-18,313
1,1,3,-26,-5.17727584,-17,1,0.033438375,-0.044356121,0.087301587,12,-574
0,1,3,5,-1.51950719,-2,-4,0.139774859,-0.108974359,0.227906977,-80,849
1,1,3,5,-6.13278576,-1,10,0.121808702,0.057342658,-0.216484607,51,-868
0,1,3,8,-5.47843943,1,0,0.003508772,0.359477124,0.018115942,-4,93
0,1,3,-5,0.90622861,0,3,0.06722689,0.038211382,0.058404558,-268,810
1,1,3,-8,-0.62970569,-6,-6,-0.01827957,-0.294117647,0.076923077,52,-733
0,1,3,8,2.17659138,4,13,-0.120121258,0.06091954,-0.145562771,-34,506
1,1,3,-5,0.52840521,-4,2,-0.122306349,-0.056032018,0.208333333,-21,241
1,1,3,7,2.19028063,0,1,-0.203666398,-0.036731634,-0.008547008,93,-555
0,1,3,-5,-0.73374401,-3,-3,0.184655545,-0.037362637,0.021902378,-32,345
1,1,3,-5,-1.98220397,-2,-1,0.078629032,0.010119047,-0.244444444,-111,705
0,1,3,13,0.41067761,8,2,-0.031764706,0.122580645,0.308270676,24,-285
0,1,3,-11,-6.44490075,0,-4,0.018118467,0.011441648,0.128472222,-50,488
1,1,3,-8,-4.34223135,-10,-4,0.101678458,-0.076886792,0.046747967,8,-56
1,1,3,-3,1.26762492,-15,5,-0.069341373,-0.083921569,-0.040540541,-12,67
0,1,3,10,5.36618755,4,4,-0.021517997,0.072874494,0.058823529,43,-135
1,1,3,-6,1.57152635,-4,3,-0.159688412,-0.111111111,0.021705426,-24,215
1,1,5,0,8.15331964,1,-1,-0.003958177,-0.176612418,-0.079411765,149,-321
0,1,5,2,-6.29705681,2,-4,0.297274032,-0.017783292,0.180434783,-157,1175
0,1,5,-8,-1.8973306,-8,2,0.109559402,-0.082156308,0.083257919,1,-6
0,1,5,7,-10.35728953,6,0,-0.037738305,0.028885175,0.04,-44,644
0,1,5,3,-1.15263518,0,-2,0.054437117,0.028031953,0.062607204,49,-883
0,1,5,-2,-7.23066393,7,0,-0.045298281,0.175787728,-0.020833333,1,-13
1,1,5,5,-6.72963723,-3,-1,0.046418567,-0.069575201,-0.056669573,125,-733
0,1,5,5,-5.33880903,20,4,0.035238095,0.219285714,0.081550802,-56,820
0,1,5,0,0.30116358,-4,-2,0.091939408,-0.006978588,-0.083164983,37,-1534
0,1,5,5,1.37713894,7,-7,0.017990701,0.084740259,0.067287785,-38,1121
0,1,5,-20,-5.36344969,-4,-2,0.042103948,0.086530612,0.175989944,-122,1349
0,1,5,18,-1.89459275,24,-1,0.235616805,0.247563352,0.051314143,-151,1749
0,1,5,-2,1.3853525,5,5,0.033810399,0.050980392,-0.059725159,204,-846
1,1,5,-8,-0.78302533,-11,-5,-0.032608696,-0.165577342,0.038510911,60,-971
0,1,5,8,2.51334703,12,-1,0.220037105,0.154228855,0.010934937,-197,1109
0,1,5,2,3.03080082,2,3,-0.106732349,0.168335901,0.218614719,-58,7009
0,1,5,0,-2.13278576,2,7,-0.191876481,0.068627451,0.050626808,82,-950
0,1,5,-5,1.87816564,10,-1,-0.082576271,0.082767402,0.142857143,-50,720
0,1,5,13,10.7816564,14,-4,0.03950298,0.123555841,-0.07976269,-96,6415
1,1,5,10,-3.75633128,8,5,-0.145,-0.033333333,-0.092948718,-31,520
1,1,5,-13,1.0568104,0,1,-0.116353224,-0.061353104,-0.125,-1,5
1,1,5,20,-3.19507187,-6,-1,0.067172265,-0.22923588,-0.314285714,94,-1559
0,1,5,-12,0.64065709,-16,-3,-0.007936508,-0.048643868,0.232805843,-101,3502
1,1,5,0,-4.12594113,-1,-1,-0.127672448,-0.145181477,-0.185185186,80,-1578
1,1,5,15,0.1943874,1,8,-0.037196343,0.066394875,-0.115486336,-54,823
0,1,5,15,2.02874744,2,8,-0.047465809,0.147802653,-0.093478261,-233,1418
1,1,5,-8,-5.24024641,0,-5,-0.101433692,-0.108217168,-0.134883721,110,-11194
0,1,5,0,-3.2826831,19,0,-0.088088679,0.059303482,0.107590272,-111,1139
1,1,5,-10,-8.78850103,-10,3,-0.148275018,-0.388235294,-0.32034632,55,-5995
0,1,5,-25,0.59411362,8,-1,-0.064298297,0.011428571,0.128820116,-54,1203
0,1,5,17,-7.75633128,9,4,0.124542124,0.093478261,-0.03125,-74,3320
1,1,5,8,3.42505133,19,-13,0.195054945,-0.023521768,0.006315789,-9,485
0,1,5,-5,2.14921286,7,-2,-0.059882583,0.137559808,0.148706897,23,-10150
0,1,5,22,9.33059548,10,-1,0.177419355,0.433333333,0.133333333,-12,4895
1,1,5,-13,0.60506503,-7,3,-0.092307692,-0.223065971,-0.403409091,57,-1290
1,1,5,28,-4.67624914,11,16,0.020409399,-0.028285669,-0.200851064,-15,2280
1,1,5,13,-2.32169746,-1,-1,0.090301702,-0.241953385,-0.017857143,21,-6355
1,1,5,-3,9.76865161,0,-6,-0.083545378,-0.008616383,-0.025,-75,6228
0,1,5,15,6.20396988,1,-2,0.024223088,0.130325815,0.040540541,-19,6220
1,1,3,-7,-4.25188227,-5,4,-0.008567821,-0.17876559,-0.067268253,15,-190
0,1,3,-15,-0.19438741,3,-5,0.079185521,0.052380952,0.243589744,53,-743
0,1,3,3,8.85420944,3,-1,0.07383041,0.008704062,0.1975,35,-475
1,1,3,7,-1.98220397,-23,0,0.045238096,-0.201339072,-0.052631579,-14,132
0,1,3,13,4.77754963,9,2,-0.010928962,0.113461538,0.109890109,-75,950
0,1,3,0,-1.99041752,-2,2,-0.149313502,0.070556309,0.02,-23,412
1,1,3,-3,-6.85284052,-12,5,-0.122680412,-0.158163265,-0.083623693,-44,940
0,1,3,25,-0.59411362,-2,-1,0.111806425,0.084656084,0.2875,48,-1158
0,1,3,-2,-4.55578371,7,0,0.061458333,0.117864694,0.071428571,39,-475
0,1,3,11,-2.88843258,11,2,-0.146853147,0.079365079,-0.001190476,-18,308
1,1,3,3,8.28473648,5,0,0.004531958,-0.021885522,-0.021538462,-14,247
1,1,3,0,-5.91649555,-2,-1,-0.137207425,-0.062937063,-0.116666667,-6,48
0,1,3,-10,5.80424367,-11,-1,-0.012516469,0.005226481,0.473333333,-50,635
1,1,3,5,0.183436,6,-5,0.101754386,-0.036554622,0.055555556,59,-649
0,1,3,10,0.32580424,2,0,0.255102041,0.022702703,0.39,-147,989
0,1,3,0,-2.6201232,-2,-2,0.135589657,0.015970516,0.093350384,-40,414
1,1,3,-8,-0.76933607,-8,-1,0.000303031,-0.208534622,-0.007099391,-9,57
1,1,3,-2,1.25941136,-6,3,-0.047619047,-0.053146853,-0.06993007,-7,105
0,1,3,11,4.39972621,-4,-3,0.04,0.0625,0.018518519,-29,391
1,1,3,0,5.21286789,-5,4,0.057111275,-0.262183236,-0.250626566,83,-519
0,1,3,-8,-7.90965092,-3,3,0.003158197,-0.005390835,0.030952381,-164,425
1,1,3,8,2.17659137,9,4,-0.110631229,0.066604996,-0.342948718,-40,611
0,1,3,13,-0.98015058,7,2,0.119318182,0.05,0.035714285,-22,394
0,1,3,-5,-0.44900753,8,0,-0.09404117,0.333333333,0.060689655,15,-79
0,1,3,11,3.89048597,1,-1,0.129803922,0.358709677,-0.012145749,-32,385
0,1,3,-5,-1.37713894,-5,1,-0.210144928,0.067346939,0.3,34,-1280
0,1,3,-7,-4.14510609,2,0,-0.046018408,0.205492424,0.381578947,-64,1735
0,1,3,3,-2.22313484,6,-1,0.078181819,0.069767442,-0.027173913,-43,1518
0,1,3,-3,11.17864476,4,1,-0.085145889,0.156986774,0.190476191,47,-635
1,1,3,8,-3.91786448,2,3,-0.056298773,-0.036858271,-0.135384615,41,-437
1,1,3,5,6.30527036,-2,-1,0.00952381,-0.189565217,0.026666667,498,-4358
0,1,3,0,-9.53593429,-9,-1,0.008891359,0.031524548,0.25,-49,3085
0,1,3,31,5.07323751,20,0,0.009585289,0.12244898,-0.061264822,-29,752
1,1,3,-28,-4.85968514,-27,-4,0.01887294,-0.089950249,0.132211538,-39,985
1,1,3,0,7.21149897,-7,-1,-0.170498084,-0.133012821,-0.120512821,37,-3240
0,1,3,-5,0.59137577,0,1,-0.06235698,-0.028248587,-0.007575757,-48,1374
1,1,3,-13,-1.34976044,-15,11,-0.097531439,-0.043524044,-0.174603175,-8,570
1,1,3,0,1.77138945,-2,-6,0.161811161,-0.19534413,0.032222222,5,-240
0,1,3,15,0.52019165,13,-1,-0.127573131,0.080808081,-0.036090225,45,-1565
1,1,3,18,8.75290896,10,0,-0.153181818,-0.015234263,-0.038903625,22,-800
1,1,3,-5,-2.06433949,-5,0,-0.046461137,-0.314942529,0.061764706,79,-9174
1,1,3,-25,-3.54551677,0,1,-0.061016949,-0.128205128,-0.038461538,14,-7810
0,1,3,3,6.75975359,8,-2,-0.088888889,0.339920948,0.491452991,-23,8345
1,1,3,-10,2.70773443,-7,-1,-0.097046414,-0.205555556,-0.16993464,132,-9453
0,1,3,-25,0.59411362,10,3,-0.152847152,0.115259741,0.007978723,-24,863
1,1,3,-25,0.02737851,-5,-3,-0.077966102,-0.141666667,0.231578947,96,-981
0,1,3,3,1.07323751,1,0,-0.078754579,0.154882155,0.380392157,-2,10
0,1,3,0,-0.95824778,0,0,-0.047050562,0.00893142,0.0025,37,-410
1,1,3,-13,15.69883641,-14,-1,-0.13647343,-0.127360774,-0.024242424,-3,2945
0,1,3,-18,-2.06981519,0,3,0.026556776,0.294715447,-0.006060606,-16,8470
1,1,3,0,1.52772074,-2,0,-0.172140763,-0.085234094,-0.062271062,21,-3475
1,1,3,-22,-9.33059548,-6,2,-0.172329768,-0.124829932,0.084782609,11,-4940
1,1,3,-21,-8.82956878,-11,4,-0.251062538,-0.079464989,-0.158974359,5,-295
1,1,3,-8,1.23203285,-13,-1,0.069741595,-0.23608903,-0.055555556,-185,732
0,1,3,-12,-0.02464065,-4,9,0.063714063,-0.061656005,0.016666667,-277,2133
0,1,3,-11,-2.79534565,-10,-3,0.150415312,0.032520326,0.095182138,3,-113
0,1,3,-3,-2.14647502,6,-1,-0.015037594,0.188888889,0.06,-32,3723
0,1,3,10,-10.18480493,13,0,0.007986739,0.106274732,0.002070394,-65,3350
0,1,3,-20,-2.9486653,4,-2,0.013513514,0.206140351,0.277777778,-43,1194
0,1,3,-3,6.4421629,1,-4,0.2072552,0.302325581,-0.063636364,-43,6035
0,1,3,0,2.91307323,3,1,-0.070792365,0.082313682,-0.200372787,3,-47
1,1,3,-23,-2.14921287,-9,-1,-0.082958969,-0.294117647,-0.117241379,-232,1811
1,1,3,20,-0.37234771,4,0,-0.166666667,-0.116666667,-0.202380953,33,-1180
1,1,3,2,-0.92265572,-3,0,-0.10168327,-0.003207698,-0.077380953,-37,664
0,1,3,-22,-4.47091033,7,-2,0.021929825,0.139751553,0.433333333,-38,1175
1,1,3,10,-0.69815195,3,1,-0.16687345,-0.124346917,-0.055821371,-21,360
1,1,3,-7,2.13004791,3,-2,0.044011003,-0.050595238,0.065433854,-225,1478
1,1,3,0,0.24914442,1,1,-0.054105363,0.0125,-0.131578947,29,-635
0,1,3,-3,3.42505134,-11,3,-0.127525253,0.142028986,0.124627311,151,-415
